acceptor,tin_reagents,ring_b1,ring_b2,chain1,chain2,PCE
Y6,*c1cc2c(s1)-c1cc3c(cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1)-c1sc(*)cc1C3(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1cc(*)c(*)s1,*c1c(F)c(F)c(*)c2nsnc12,*C(=O)*CC(CCCC)CCCCCC,-,12.296929359436035
O-IDTBR,*c1cc2c(OCC(CC)CCCC)c3sc(*)cc3c(OCC(CC)CCCC)c2s1,*c1cc(*)c(*)s1,*c1c(F)c(F)c(*)c2nsnc12,*C(=O)*CC(CCCC)CCCCCC,-,12.29665756225586
Y12,*c1cc2c(s1)-c1sc(*)cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1cc(*)c(*)s1,*c1ccc(*)c2nc(-c3cccc(OCCCCCCCC)c3)c(-c3cccc(OCCCCCCCC)c3)nc12,*S*CC(CCCC)CCCCCC,-,12.2963285446167
O-IDTBR,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,*c1cc(*)c(*)s1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)cnc12,*C(=O)O*CC(CCCC)CCCCCC,-,12.296030044555664
ZY-4Cl,*c1ccc(-c2cc(F)c(-c3ccc(*)s3)c3nsnc23)s1,*c1cc(*)c(*)s1,*c1c(F)c(F)c(*)c2nsnc12,*Cl,-,12.295814514160156
L8-BO,*c1ccc(-c2ccc(-c3ccc(*)s3)c3nsnc23)s1,*c1cc(*)c(*)s1,*c1cnc(*)c2nsnc12,*C#N,-,12.294279098510742
BTP-eC9,*c1ccc(-c2cc(F)c(-c3ccc(*)s3)c3nsnc23)s1,*c1cc2c(=O)n(*)c(=O)c3cc(*)sc3c2s1,*c1sc(*)c2c(F)c(C(=O)OCC(CC)CCCC)sc12,*CC(CCCC)CCCCCC,-,12.294245719909668
L8-BO,*c1cc2sc(*)cc2s1,*c1cc2c(=O)n(*)c(=O)c3cc(*)sc3c2s1,*c1ccc(*)c2nsnc12,*CC(CCCC)CCCCCC,-,12.2940034866333
Y7,*c1ccc(-c2c(F)c(F)c(-c3ccc(*)s3)c3nsnc23)s1,*c1cc(*)c(*)s1,*c1cnc(*)c2nsnc12,*C#N,-,12.293302536010742
Y7,*c1cc2sc(*)cc2s1,*c1cc2c(=O)n(*)c(=O)c3cc(*)sc3c2s1,*c1cnc(*)c2nsnc12,*CC(CCCC)CCCCCC,-,12.29308032989502
L8-BO,*c1cc2c(s1)-c1cc3c(cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1)-c1sc(*)cc1C3(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1cc(*)c(*)s1,*c1sc(*)c2c1C(=O)c1c(CC(CC)CCCC)sc(CC(CC)CCCC)c1C2=O,*C(=O)*CC(CCCC)CCCCCC,-,12.29296588897705
ZY-4Cl,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,*c1cc(*)c(*)s1,*c1cc(F)c(*)c2nsnc12,*Cl,-,12.292645454406738
O-IDTBR,*c1cc2sc3c(c2s1)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1cc2c(cc1-3)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1c-2sc2cc(*)sc12,*c1cc(*)c(*)s1,*c1ccc(*)c2nsnc12,*CC(CCCC)CCCCCC,-,12.292436599731445
ZY-4Cl,*c1cc2sc(*)cc2s1,*c1cc2c(=O)n(*)c(=O)c3cc(*)sc3c2s1,*c1cc2c3nccnc3c3cc(*)sc3c2s1,*CC(CCCC)CCCCCC,-,12.29196834564209
i-IEICO-4F,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,*c1cc(*)c(*)s1,*c1c(F)c(F)c(*)c2nsnc12,*C(=O)O*CC(CCCC)CCCCCC,-,12.291940689086914
Y6,*c1cc2sc3c(c2s1)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1cc2c(cc1-3)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1c-2sc2cc(*)sc12,*c1cc(*)c(*)s1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)c(C)nc12,*S*CC(CCCC)CCCCCC,-,12.291167259216309
ZY-4Cl,*c1ccc(-c2cc(F)c(-c3ccc(*)s3)c3nsnc23)s1,*c1cc(*)c(*)s1,*c1c(F)c(F)c(*)c2nsnc12,*C#N,-,12.290826797485352
ZY-4Cl,*c1ccc(-c2cc(F)c(-c3ccc(*)s3)c3nsnc23)s1,*c1cc(*)c(*)s1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)cnc12,*CC(CCCC)CCCCCC,-,12.290336608886719
BTP-eC9,*c1cc2sc(*)cc2s1,*c1cc(*)c(*)s1,*c1cc2c3nccnc3c3cc(*)sc3c2s1,*C#N,-,12.290027618408203
Y6,*c1cc2sc3c(c2s1)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1cc2c(cc1-3)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1c-2sc2cc(*)sc12,*c1cc(*)c(*)s1,*c1cc(F)c(*)c2nsnc12,*S*CC(CCCC)CCCCCC,-,12.289953231811523
ITIC-4Cl,*c1cc2c(-c3cc(Cl)c(CC(CC)CCCC)s3)c3sc(*)cc3c(-c3cc(Cl)c(CC(CC)CCCC)s3)c2s1,*c1cc(*)c(*)s1,*c1ccc(*)c2nc(-c3cccc(OCCCCCCCC)c3)c(-c3cccc(OCCCCCCCC)c3)nc12,*Cl,-,12.289681434631348
i-IEICO-4F,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3oc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2o1,*c1cc(*)c(*)s1,*c1c(F)c(F)c(*)c2nsnc12,*C(=O)O*CC(CCCC)CCCCCC,-,12.28931713104248
ITIC-Th1,*c1cc2c(OCC(CC)CCCC)c3sc(*)cc3c(OCC(CC)CCCC)c2s1,*c1cc(*)c(*)s1,*c1sc(*)c2c(F)c(C(=O)OCC(CC)CCCC)sc12,*S*CC(CCCC)CCCCCC,-,12.289114952087402
O-IDTBR,*c1cc2sc3c(c2s1)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1cc2c(cc1-3)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1c-2sc2cc(*)sc12,*c1cc2c(=O)n(*)c(=O)c3cc(*)sc3c2s1,*c1sc(*)c2c(F)c(C(=O)OCC(CC)CCCC)sc12,*CC(CCCC)CCCCCC,-,12.289051055908203
Y7,*c1cc2c(s1)-c1sc(*)cc1[Si]2(CC(CC)CCCC)CC(CC)CCCC,*c1cc(*)c(*)s1,*c1cc2c3nsnc3c3cc(*)sc3c2s1,*C#N,-,12.288762092590332
ITIC-4F,*c1cc2c(-c3cc(Cl)c(CC(CC)CCCC)s3)c3sc(*)cc3c(-c3cc(Cl)c(CC(CC)CCCC)s3)c2s1,*c1cc(*)c(*)s1,*c1ccc(*)c2nc(-c3cccc(OCCCCCCCC)c3)c(-c3cccc(OCCCCCCCC)c3)nc12,*Cl,-,12.288553237915039
ZY-4Cl,*c1cc2sc(*)cc2s1,*c1cc2c(=O)n(*)c(=O)c3cc(*)sc3c2s1,*c1cnc(*)c2nsnc12,*CC(CCCC)CCCCCC,-,12.287650108337402
O-IDTBR,*c1cc2sc3c(c2s1)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1cc2c(cc1-3)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1c-2sc2cc(*)sc12,*c1cc(*)c(*)s1,*c1cnc(*)c2nsnc12,*S*CC(CCCC)CCCCCC,-,12.286293983459473
O-IDTBR,*c1cc2c(s1)-c1sc(*)cc1C2(CC(CC)CCCC)CC(CC)CCCC,*c1cc(*)c(*)s1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)cnc12,*S*CC(CCCC)CCCCCC,-,12.286029815673828
BTP-eC9,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3oc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2o1,*c1cc(*)c(*)s1,*c1sc(*)c2c(F)c(C(=O)OCC(CC)CCCC)sc12,*C#N,-,12.285280227661133
i-IEICO-4F,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,*c1cc(*)c(*)s1,*c1c(F)c(F)c(*)c2nsnc12,*C(=O)*CC(CCCC)CCCCCC,-,12.28504753112793
ZY-4Cl,*c1cc2c(-c3cc(F)c(CC(CC)CCCC)s3)c3sc(*)cc3c(-c3cc(F)c(CC(CC)CCCC)s3)c2s1,*c1cc(*)c(*)s1,*c1ccc(*)c2nc(-c3cccc(OCCCCCCCC)c3)c(-c3cccc(OCCCCCCCC)c3)nc12,*Cl,-,12.284430503845215
Y6,*c1ccc(-c2cc(F)c(-c3ccc(*)s3)c3nsnc23)s1,*c1cc(*)c(*)s1,*c1cnc(*)c2nsnc12,*Cl,-,12.283812522888184
L8-BO,*c1cc2c(s1)-c1cc3c(cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1)-c1sc(*)cc1C3(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1cc(*)c(*)s1,*c1sc(*)c2c1C(=O)c1c(CC(CC)CCCC)sc(CC(CC)CCCC)c1C2=O,*C(=O)O*CC(CCCC)CCCCCC,-,12.283782958984375
O-IDTBR,*c1cc2c(s1)-c1sc(*)cc1C2(CC(CC)CCCC)CC(CC)CCCC,*c1cc(*)c(*)s1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)cnc12,*CC(CCCC)CCCCCC,-,12.283711433410645
i-IEICO-4F,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3oc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2o1,*c1cc(*)c(*)s1,*c1c(F)c(F)c(*)c2nsnc12,*C(=O)*CC(CCCC)CCCCCC,-,12.283576011657715
Y6,*c1cc2c(s1)-c1sc(*)cc1[Si]2(CC(CC)CCCC)CC(CC)CCCC,*c1cc(*)c(*)s1,*c1cc2c3nsnc3c3cc(*)sc3c2s1,*C#N,-,12.283554077148438
Y7,*c1cc2c(s1)-c1cc3c(cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1)-c1sc(*)cc1C3(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1cc(*)c(*)s1,*c1sc(*)c2c1C(=O)c1c(CC(CC)CCCC)sc(CC(CC)CCCC)c1C2=O,*C(=O)*CC(CCCC)CCCCCC,-,12.281656265258789
ZY-4Cl,*c1cc2c(s1)-c1cc3c(cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1)-c1sc(*)cc1C3(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1cc(*)c(*)s1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)c(C)nc12,*C(=O)*CC(CCCC)CCCCCC,-,12.280311584472656
i-IEICO-4F,*c1cc2c(-c3ccc([Si](CCC)(CCC)CCC)s3)c3oc(*)cc3c(-c3ccc([Si](CCC)(CCC)CCC)s3)c2o1,*c1cc(*)c(*)s1,*c1cc2c(=O)n(*)c(=O)c3cc(*)sc3c2s1,*C(=O)*CC(CCCC)CCCCCC,*CC(CCCC)CCCCCC,12.280105590820312
ZY-4Cl,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3oc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2o1,*c1cc(*)c(*)s1,*c1cc(F)c(*)c2nsnc12,*Cl,-,12.2800874710083
O-IDTBR,*c1ccc(-c2ccc(-c3ccc(*)s3)c3nsnc23)s1,*c1cc(*)c(*)s1,*c1sc(*)c2c1C(=O)c1c(CC(CC)CCCC)sc(CC(CC)CCCC)c1C2=O,*C#N,-,12.279786109924316
N2200,*c1cc2c(-c3cc(F)c(CC(CC)CCCC)s3)c3sc(*)cc3c(-c3cc(F)c(CC(CC)CCCC)s3)c2s1,*c1cc(*)c(*)s1,*c1cc2c(=O)n(*)c(=O)c3cc(*)sc3c2s1,*S*CC(CCCC)CCCCCC,*CC(CCCC)CCCCCC,12.279193878173828
ITIC-4Cl,*c1cc2c(-c3cc(F)c(CC(CC)CCCC)s3)c3sc(*)cc3c(-c3cc(F)c(CC(CC)CCCC)s3)c2s1,*c1cc(*)c(*)s1,*c1cc2c3nsnc3c3cc(*)sc3c2s1,*C(=O)*CC(CCCC)CCCCCC,-,12.278564453125
i-IEICO-4F,*c1ccc(-c2c(F)c(F)c(-c3ccc(*)s3)c3nsnc23)s1,*c1cc(*)c(*)s1,*c1sc(*)c2c1C(=O)c1c(CC(CC)CCCC)sc(CC(CC)CCCC)c1C2=O,*C#N,-,12.278314590454102
N2200,*c1cc2c(-c3cc(Cl)c(CC(CC)CCCC)s3)c3sc(*)cc3c(-c3cc(Cl)c(CC(CC)CCCC)s3)c2s1,*c1cc(*)c(*)s1,*c1sc(*)c2c(F)c(C(=O)OCC(CC)CCCC)sc12,*S*CC(CCCC)CCCCCC,-,12.278182983398438
ITIC,*c1cc2c(-c3cc(Cl)c(CC(CC)CCCC)s3)c3sc(*)cc3c(-c3cc(Cl)c(CC(CC)CCCC)s3)c2s1,*c1cc(*)c(*)s1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)c(C)nc12,*C(=O)O*CC(CCCC)CCCCCC,-,12.27781867980957
Y7,*c1cc2c(s1)-c1sc(*)cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1cc(*)c(*)s1,*c1cnc(*)c2nsnc12,*Cl,-,12.277740478515625
Y7,*c1cc2c(s1)-c1cc3c(cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1)-c1sc(*)cc1C3(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1cc(*)c(*)s1,*c1sc(*)c2c1C(=O)c1c(CC(CC)CCCC)sc(CC(CC)CCCC)c1C2=O,*C(=O)O*CC(CCCC)CCCCCC,-,12.277698516845703
Y6,*c1cc2sc(*)cc2s1,*c1cc2c(=O)n(*)c(=O)c3cc(*)sc3c2s1,*c1ccc(*)c2nsnc12,*CC(CCCC)CCCCCC,-,12.276866912841797
O-IDTBR,*c1cc2c(-c3ccc([Si](CCC)(CCC)CCC)s3)c3oc(*)cc3c(-c3ccc([Si](CCC)(CCC)CCC)s3)c2o1,*c1cc(*)c(*)s1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)cnc12,*S*CC(CCCC)CCCCCC,-,12.276222229003906
ITIC-4Cl,*c1cc2c(-c3cc(F)c(CC(CC)CCCC)s3)c3sc(*)cc3c(-c3cc(F)c(CC(CC)CCCC)s3)c2s1,*c1cc(*)c(*)s1,*c1cc2c3nccnc3c3cc(*)sc3c2s1,*C(=O)*CC(CCCC)CCCCCC,-,12.275595664978027
BTP-eC9,*c1ccc(-c2ccc(-c3ccc(*)s3)c3nsnc23)s1,*c1cc(*)c(*)s1,*c1ccc(*)c2nsnc12,*Cl,-,12.275574684143066
Y7,*c1cc2c(s1)-c1sc(*)cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1cc(*)c(*)s1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)cnc12,*Cl,-,12.27553939819336
ITIC-Th1,*c1cc2c(-c3cc(Cl)c(CC(CC)CCCC)s3)c3sc(*)cc3c(-c3cc(Cl)c(CC(CC)CCCC)s3)c2s1,*c1cc(*)c(*)s1,*c1ccc(*)c2nc(-c3cccc(OCCCCCCCC)c3)c(-c3cccc(OCCCCCCCC)c3)nc12,*C(=O)O*CC(CCCC)CCCCCC,-,12.273962020874023
O-IDTBR,*c1cc2c(OCC(CC)CCCC)c3sc(*)cc3c(OCC(CC)CCCC)c2s1,*c1cc(*)c(*)s1,*c1c(F)c(F)c(*)c2nsnc12,*C(=O)O*CC(CCCC)CCCCCC,-,12.27318286895752
Y12,*c1ccc(-c2c(F)c(F)c(-c3ccc(*)s3)c3nsnc23)s1,*c1cc2c(=O)n(*)c(=O)c3cc(*)sc3c2s1,*c1cc2c(=O)n(*)c(=O)c3cc(*)sc3c2s1,*CC(CCCC)CCCCCC,*CC(CCCC)CCCCCC,12.271952629089355
i-IEICO-4F,*c1cc2c(OCC(CC)CCCC)c3sc(*)cc3c(OCC(CC)CCCC)c2s1,*c1cc2c(=O)n(*)c(=O)c3cc(*)sc3c2s1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)cnc12,*CC(CCCC)CCCCCC,-,12.271088600158691
Y7,*c1cc2c(s1)-c1sc(*)cc1C2(CC(CC)CCCC)CC(CC)CCCC,*c1cc2c(=O)n(*)c(=O)c3cc(*)sc3c2s1,*c1sc(*)c2c(F)c(C(=O)OCC(CC)CCCC)sc12,*CC(CCCC)CCCCCC,-,12.269146919250488
N2200,*c1cc2c(-c3cc(Cl)c(CC(CC)CCCC)s3)c3sc(*)cc3c(-c3cc(Cl)c(CC(CC)CCCC)s3)c2s1,*c1cc(*)c(*)s1,*c1cc2c3nccnc3c3cc(*)sc3c2s1,*Cl,-,12.268519401550293
ITIC-4F,*c1cc2c(-c3cc(F)c(CC(CC)CCCC)s3)c3sc(*)cc3c(-c3cc(F)c(CC(CC)CCCC)s3)c2s1,*c1cc(*)c(*)s1,*c1cc(F)c(*)c2nsnc12,*C(=O)O*CC(CCCC)CCCCCC,-,12.268362045288086
ITIC-4Cl,*c1cc2c(-c3ccc([Si](CCC)(CCC)CCC)s3)c3oc(*)cc3c(-c3ccc([Si](CCC)(CCC)CCC)s3)c2o1,*c1cc(*)c(*)s1,*c1cnc(*)c2nsnc12,*CC(CCCC)CCCCCC,-,12.267948150634766
Y6,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3oc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2o1,*c1cc(*)c(*)s1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)cnc12,*C#N,-,12.267911911010742
Y6,*c1cc2c(s1)-c1sc(*)cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1cc(*)c(*)s1,*c1ccc(*)c2nsnc12,*C#N,-,12.266536712646484
ITIC-4Cl,*c1cc2c(-c3cc(Cl)c(CC(CC)CCCC)s3)c3sc(*)cc3c(-c3cc(Cl)c(CC(CC)CCCC)s3)c2s1,*c1cc(*)c(*)s1,*c1cc(F)c(*)c2nsnc12,*C(=O)O*CC(CCCC)CCCCCC,-,12.265657424926758
O-IDTBR,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3oc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2o1,*c1cc(*)c(*)s1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)cnc12,*C(=O)*CC(CCCC)CCCCCC,-,12.26545524597168
ITIC-4Cl,*c1cc2c(s1)-c1sc(*)cc1[Si]2(CC(CC)CCCC)CC(CC)CCCC,*c1cc(*)c(*)s1,*c1cc2c3nccnc3c3cc(*)sc3c2s1,*Cl,-,12.264938354492188
BTP-eC9,*c1ccc(-c2ccc(-c3ccc(*)s3)c3nsnc23)s1,*c1cc(*)c(*)s1,*c1ccc(*)c2nsnc12,*C#N,-,12.264904022216797
Y6,*c1cc2sc(*)cc2s1,*c1cc2c(=O)n(*)c(=O)c3cc(*)sc3c2s1,*c1sc(*)c2c(F)c(C(=O)OCC(CC)CCCC)sc12,*CC(CCCC)CCCCCC,-,12.26413631439209
ZY-4Cl,*c1cc2sc(*)cc2s1,*c1cc(*)c(*)s1,*c1cc2c3nccnc3c3cc(*)sc3c2s1,*Cl,-,12.26396369934082
N2200,*c1cc2c(-c3cc(F)c(CC(CC)CCCC)s3)c3sc(*)cc3c(-c3cc(F)c(CC(CC)CCCC)s3)c2s1,*c1cc(*)c(*)s1,*c1sc(*)c2c(F)c(C(=O)OCC(CC)CCCC)sc12,*CC(CCCC)CCCCCC,-,12.26340103149414
L8-BO,*c1ccc(-c2ccc(-c3ccc(*)s3)c3nsnc23)s1,*c1cc(*)c(*)s1,*c1cnc(*)c2nsnc12,*Cl,-,12.263264656066895
Y7,*c1cc2sc(*)cc2s1,*c1cc2c(=O)n(*)c(=O)c3cc(*)sc3c2s1,*c1ccc(*)c2nsnc12,*CC(CCCC)CCCCCC,-,12.26297378540039
N2200,*c1cc2c(-c3ccc([Si](CCC)(CCC)CCC)s3)c3oc(*)cc3c(-c3ccc([Si](CCC)(CCC)CCC)s3)c2o1,*c1cc(*)c(*)s1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)cnc12,*C(=O)*CC(CCCC)CCCCCC,-,12.26293659210205
Y6,*c1cc2c(s1)-c1sc(*)cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1cc2c(=O)n(*)c(=O)c3cc(*)sc3c2s1,*c1sc(*)c2c1C(=O)N(*)C2=O,*CC(CCCC)CCCCCC,*CC(CCCC)CCCCCC,12.262921333312988
ZY-4Cl,*c1cc2c(s1)-c1sc(*)cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1cc(*)c(*)s1,*c1sc(*)c2c1C(=O)N(*)C2=O,*C#N,*CC(CCCC)CCCCCC,12.262859344482422
i-IEICO-4F,*c1cc2c(s1)-c1sc(*)cc1C2(CC(CC)CCCC)CC(CC)CCCC,*c1cc(*)c(*)s1,*c1sc(*)c2c1C(=O)c1c(CC(CC)CCCC)sc(CC(CC)CCCC)c1C2=O,*C#N,-,12.262639999389648
BTP-eC9,*c1cc2c(s1)-c1cc3c(cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1)-c1sc(*)cc1C3(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1cc(*)c(*)s1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)cnc12,*C(=O)*CC(CCCC)CCCCCC,-,12.262031555175781
Y12,*c1cc2sc3c(c2s1)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1cc2c(cc1-3)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1c-2sc2cc(*)sc12,*c1cc(*)c(*)s1,*c1cc2c(=O)n(*)c(=O)c3cc(*)sc3c2s1,*S*CC(CCCC)CCCCCC,*CC(CCCC)CCCCCC,12.26120662689209
ZY-4Cl,*c1cc2c(s1)-c1sc(*)cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1cc(*)c(*)s1,*c1cc2c3nsnc3c3cc(*)sc3c2s1,*Cl,-,12.26110553741455
ZY-4Cl,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,*c1cc(*)c(*)s1,*c1ccc(*)c2nsnc12,*C#N,-,12.259300231933594
Y6,*c1cc2sc3c(c2s1)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1cc2c(cc1-3)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1c-2sc2cc(*)sc12,*c1cc(*)c(*)s1,*c1cc2c(=O)n(*)c(=O)c3cc(*)sc3c2s1,*C(=O)*CC(CCCC)CCCCCC,*CC(CCCC)CCCCCC,12.259069442749023
Y12,*c1cc2c(s1)-c1sc(*)cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1cc(*)c(*)s1,*c1ccc(*)c2nc(-c3cccc(OCCCCCCCC)c3)c(-c3cccc(OCCCCCCCC)c3)nc12,*CC(CCCC)CCCCCC,-,12.2586088180542
ITIC-Th1,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,*c1cc(*)c(*)s1,*c1sc(*)c2c1C(=O)c1c(CC(CC)CCCC)sc(CC(CC)CCCC)c1C2=O,*C#N,-,12.25761604309082
ITIC-4Cl,*c1cc2c(s1)-c1cc3c(cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1)-c1sc(*)cc1C3(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1cc(*)c(*)s1,*c1cc2c(=O)n(*)c(=O)c3cc(*)sc3c2s1,*CC(CCCC)CCCCCC,*CC(CCCC)CCCCCC,12.25727367401123
L8-BO,*c1cc2c(s1)-c1sc(*)cc1C2(CC(CC)CCCC)CC(CC)CCCC,*c1cc2c(=O)n(*)c(=O)c3cc(*)sc3c2s1,*c1sc(*)c2c(F)c(C(=O)OCC(CC)CCCC)sc12,*CC(CCCC)CCCCCC,-,12.256976127624512
ITIC-4Cl,*c1cc2sc3c(c2s1)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1cc2c(cc1-3)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1c-2sc2cc(*)sc12,*c1cc(*)c(*)s1,*c1cc2c(=O)n(*)c(=O)c3cc(*)sc3c2s1,*CC(CCCC)CCCCCC,*CC(CCCC)CCCCCC,12.256861686706543
N2200,*c1cc2c(-c3cc(F)c(CC(CC)CCCC)s3)c3sc(*)cc3c(-c3cc(F)c(CC(CC)CCCC)s3)c2s1,*c1cc(*)c(*)s1,*c1cc2c(=O)n(*)c(=O)c3cc(*)sc3c2s1,*Cl,*CC(CCCC)CCCCCC,12.256490707397461
ZY-4Cl,*c1cc2c(s1)-c1sc(*)cc1[Si]2(CC(CC)CCCC)CC(CC)CCCC,*c1cc(*)c(*)s1,*c1cc2c3nsnc3c3cc(*)sc3c2s1,*Cl,-,12.25636100769043
O-IDTBR,*c1cc2c(-c3ccc([Si](CCC)(CCC)CCC)s3)c3oc(*)cc3c(-c3ccc([Si](CCC)(CCC)CCC)s3)c2o1,*c1cc(*)c(*)s1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)cnc12,*CC(CCCC)CCCCCC,-,12.25626277923584
Y6,*c1ccc(-c2ccc(-c3ccc(*)s3)c3nsnc23)s1,*c1cc(*)c(*)s1,*c1ccc(*)c2nc(-c3cccc(OCCCCCCCC)c3)c(-c3cccc(OCCCCCCCC)c3)nc12,*C#N,-,12.255457878112793
BTP-eC9,*c1ccc(-c2ccc(-c3ccc(*)s3)c3nsnc23)s1,*c1cc2c(=O)n(*)c(=O)c3cc(*)sc3c2s1,*c1ccc(*)c2nc(-c3cccc(OCCCCCCCC)c3)c(-c3cccc(OCCCCCCCC)c3)nc12,*CC(CCCC)CCCCCC,-,12.255084991455078
L8-BO,*c1cc2c(-c3ccc([Si](CCC)(CCC)CCC)s3)c3oc(*)cc3c(-c3ccc([Si](CCC)(CCC)CCC)s3)c2o1,*c1cc(*)c(*)s1,*c1sc(*)c2c(F)c(C(=O)OCC(CC)CCCC)sc12,*Cl,-,12.255030632019043
L8-BO,*c1ccc(-c2ccc(-c3ccc(*)s3)c3nsnc23)s1,*c1cc(*)c(*)s1,*c1ccc(*)c2nsnc12,*C#N,-,12.25404167175293
